id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordId,references
5767192,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,1de944a2-6880-493b-b4ba-bd9b7b4eb91b,,,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex aquatilis,1044,Wahlenb.,Carex,aquatilis,,,,,,,,,,Janet L. Wingate,8243,8/10/2011,2011,8,10,222,,,More robust than Wingate 9242.,Shore line.; Saturated soil and water.,,,,,,,,,,,,USA,Colorado,Boulder,,"Indian Peaks Wilderness, Red Rocks Lake.",,40.082548,-105.541973,NAD83,,13S 0453793E 4437060N,,,,,,3156,,,,,10242 ft,,,Jwingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:1de944a2-6880-493b-b4ba-bd9b7b4eb91b,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=5767192
13681302,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,8ebeb3cb-a481-4f3f-bf22-9d7d2c8f9113,KHD00063950,,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex aquatilis,1044,Wahlenb.,Carex,aquatilis,,,,,,,,,,Janet L. Wingate,9243,8/10/2011,2011,8,10,222,,,,Shore line.; Saturated soil and water.,,,,,Calamagrostis canadensis,Fruit,,,,,,USA,Colorado,Boulder,,"Indian Peaks Wilderness, Red Rocks Lake.",,40.082548,-105.541973,NAD83,,13S 0453793E 4437060N,,,,,,3156,,,,,10242 ft,,,Jwingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:8ebeb3cb-a481-4f3f-bf22-9d7d2c8f9113,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13681302
12433366,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,3b0742cf-9c94-484d-a996-719452be0f50,KHD00063708,,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex aquatilis,1044,Wahlenb.,Carex,aquatilis,,,,,,,,,,Janet L. Wingate,11032,8/10/2016,2016,8,10,223,,,Abundant sedge around lake.,Lake shore.; Water/mud.,,,,,Torreyochloa pauciflora; Carex utriculata,Fruit,,,,,,USA,Colorado,Routt,,"Lake Lagunita, Routt National Forest, ca. 7 air miles NE of Toponas, near Lynx Pass Campground.",,40.10799,-106.68051,WGS84,,,,,,,,2713,,,,,8900 ft,,,Jwingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:3b0742cf-9c94-484d-a996-719452be0f50,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=12433366
12564400,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,e1593d4a-ccb0-448c-896d-bbbf5742fcdd,KHD00063671,,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex aquatilis,1044,Wahlenb.,Carex,aquatilis,,,,,,,,,,Janet L. Wingate,11138,8/11/2016,2016,8,11,224,,,Common.,Willow carr.; Wet soil.,,,,,Salix planifolia; Carex jonesii; Senecio triangularis,Fruit,,,,,,USA,Colorado,Routt,,"Teepee Creek and FS Road 263, Routt National Forest",,40.1404,-106.65651,WGS84,,,,,,,,3075,,,,,10090 ft,,,Jwingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:e1593d4a-ccb0-448c-896d-bbbf5742fcdd,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=12564400
12565261,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,c845fb28-6181-43c6-afba-9045ef7ebb60,KHD00063358,,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex aquatilis,1044,Wahlenb.,Carex,aquatilis,,,,,,,,,,Janet L. Wingate,11166,8/11/2016,2016,8,11,224,,,Abundant.,Edge of beaver pond.; Moist bank of beaver pond.,,,,,Salix planifolia; Deschampsia caespitosa,Fruit,,,,,,USA,Colorado,Routt,,"High Rock Creek, Routt National Forest.",,40.15033,-106.65356,WGS84,,,,,,,,3061,,,,,10043 ft,,,Jwingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:c845fb28-6181-43c6-afba-9045ef7ebb60,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=12565261
3815638,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,9206f05c-59ff-41b3-9216-a5a2cccc2c1c,KHD00054537,53647,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex aquatilis,1044,Wahlenb.,Carex,aquatilis,,,,,,,,,,Janet L. Wingate; John F. Gay,9870,7/25/2013,2013,7,25,206,,,Abundant.,Stream bank; Spruce/fir/lodgepole forest.; Moist soil.,,,,,Carex vesicaria; Carex canescens; Carex microptera,,,,,,,USA,Colorado,Grand,,"Red Dirt Creek S of Buffalo Park, Silver Creek Trailhead by Forest Service Road 100 (19).",,40.19765,-106.60716,,,,,,,,,2968,,,,,9737 ft,,,JWingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:9206f05c-59ff-41b3-9216-a5a2cccc2c1c,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3815638
3815504,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,c76d1e67-b4c2-4fd4-8e8b-b9b33cbae155,KHD00054350,53595,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex aquatilis,1044,Wahlenb.,Carex,aquatilis,,,,,,,,,,Janet L. Wingate; John F. Gay,9802,7/23/2013,2013,7,23,204,,,Abundant.,Stream bank of Sarvis Creek and adjacent wetland; spruce/fir/lodgepole forest.; Wet soil and water.,,,,,Betula glandulosa (Wingate 9803); willows.,,,,,,,USA,Colorado,Grand,,"Sarvis Creek entering Buffalo Park, ca. 17 air miles NW of Kremmling, by Forest Service Road 100 (19).",,40.235095,-106.61058,,,13S 0362991E 4455095N,,,,,,2828,,,,,9278 ft,,,JWingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:c76d1e67-b4c2-4fd4-8e8b-b9b33cbae155,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3815504
3821751,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,7ff98562-792d-4db7-a280-79993481a7ca,KHD00054561,53668,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex aquatilis,1044,Wahlenb.,Carex,aquatilis,,,,,,,,,,Janet L. Wingate; John F. Gay,9900,8/16/2013,2013,8,16,228,,,Nodding proximal spikes.,Wetland.; Wet soil.,,,,,Carex utriculata.,,,,,,,USA,Colorado,Grand,,"Buffalo Park, Sarvis Creek, ca. 17 air miles NW of Kremmling, by Forest Service Road 100 (19).",,40.23622,-106.60736,,,,,,,,,2818,,,,,9255 ft,,,Jwingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:7ff98562-792d-4db7-a280-79993481a7ca,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3821751
3043548,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,f3d26bc5-7dc0-4635-af44-dfe8e6b970f6,KHD00002288,25033,Plantae,Magnoliophyta,,Poales,CYPERACEAE,Carex aquatilis,1044,Wahlenb.,Carex,aquatilis,,,,,,,,,,Janet L. Wingate,4799,6/1/1987,1987,6,1,152,,,"Rocky Mountain Herbarium (RM), University of Wyoming, , Condition: fair; Plants immature; common.",Iron rich drainage in wet sand.,,,,,,,,,,,,USA,Colorado,Larimer,,"Rocky Mountain National Park, Front Range, Horseshoe Park alluvial fan at mouth of Roaring River. Deep gravel floodplain deposited by Lawn Lake flood, 1982.",,40.407677,-105.634059,,,13N 0446200E 4473200N,,,TERRAIN NAV,,Certainty code: 1,2609,,,,,8560 FT,,,,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:f3d26bc5-7dc0-4635-af44-dfe8e6b970f6,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3043548
3058213,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,7c525f18-e808-404e-8edf-dd8cadc36b6d,KHD00022340,48091,Plantae,Magnoliophyta,,Poales,CYPERACEAE,Carex atherodes,1018,Spreng.,Carex,atherodes,,,,,,,,,,Janet L. Wingate; John Gay,9037,7/17/2010,2010,7,17,198,,,dense stand,roadside ditch with water,,,,,,,,,,,,USA,Colorado,Park,,"South Park, about 1 mile E of HW 285 on Lost Park Road, NE of Jefferson.",,39.391393,-105.770013,NAD27,,13S 0433690E 4360285N,,,,,,2922,,,,,9586 FT ca,,,,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:7c525f18-e808-404e-8edf-dd8cadc36b6d,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3058213
3275893,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,a7e54fbd-a95f-45ff-80fc-4f433482e06e,KHD00029617,50871,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex athrostachya,1199,Olney,Carex,athrostachya,,,,,,,,,,Janet L. Wingate; John F. Gay,9333,7/16/2012,2012,7,16,198,,,Two plants seen.,Barren river bank,,,,,Carex utriculata; Salix exigua; Carex athrostachya; Alnus incana,,,,,,,USA,Colorado,Conejos,,"Conejos River, ca. 6 miles N of New Mexico stateline",,37.072406,-106.276761,NAD83,,13S 0386504E 4103667N,,,,,,2589,,,,,8495 ft,,,JWingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:a7e54fbd-a95f-45ff-80fc-4f433482e06e,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3275893
3274820,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,21c88393-4701-4b25-926a-9d56b2153236,KHD00029690,50854,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex athrostachya,1199,Olney,Carex,athrostachya,,,,,,,,,,Janet L. Wingate; John F. Gay,9305,6/27/2012,2012,6,27,179,,,"Common all around reservoir. Cespitose. Bracts range from short, 1/2 length of inflorescence, to several times length of inflorescence.","Dry, barren, gravelly shore.",,,,,,,,,,,,USA,Colorado,Gunnison,,"Hot Springs Reservoir, CO Rd 887, N of Tomichi Dome and US 50.",,38.512527,-106.541914,NAD83,,13S 0365568E 4263810N,,,,,,2677,,,,,8782 ft,,,JWingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:21c88393-4701-4b25-926a-9d56b2153236,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3274820
3038997,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,baf97f40-b67c-4532-979a-882644b2baef,KHD00002309,16655,Plantae,Magnoliophyta,,Poales,CYPERACEAE,Carex athrostachya,1199,Olney,Carex,athrostachya,,,,,,,,,,Janet L. Wingate,,9/23/1995,1995,9,23,266,,,", Condition: fair; Scattered plants, cespitose.",Wet area by small pond near trail.,,,,,,,,,,,,USA,Colorado,Summit,,"Gore Range, Boulder Creek.",,39.719859,-106.184746,,5000,13N 0398457E 4397336N,,,Terrain Nav,,Certainty code: 5,2896,,,,,9500 FT,,,,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:baf97f40-b67c-4532-979a-882644b2baef,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3038997
7755944,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,80f9df88-c9eb-43ee-b2ea-ec34ff13a046,KHD00061259,,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex athrostachya,1199,Olney,Carex,athrostachya,,,,,,,,,,Janet L. Wingate; John F. Gay,10352,6/26/2015,2015,6,26,177,,,,Sedge wetland.; Common in moist soil adjacent to Carex utriculata wetland.,,,,,,Fruit,,,,,,USA,Colorado,Summit,,"White River National Forest, S of Cataract Creek and Forest Service Rd 1725, near Cataract Lake. Approximately 2 air miles S of Heeney and Green Mountain Reservoir.",,39.8352,-106.31302,WGS84,,,,,,,,2644,,,,,8674 ft.,,,Jwingate,4/3/2017 13:56,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:80f9df88-c9eb-43ee-b2ea-ec34ff13a046,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=7755944
3821755,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,e0381498-7141-4988-8cfc-515cd6db820d,KHD00054564,53675,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex athrostachya,1199,Olney,Carex,athrostachya,,,,,,,,,,Janet L. Wingate; John F. Gay,9910,8/16/2013,2013,8,16,228,,,Several plants.,Disturbed area adjacent to Sarvis Creek wetland; spruce/fir/lodgepole forest.; Drying soil.,,,,,Muhlenbergia filiformis; Agrostis scabra; Plantago tweedyi.,,,,,,,USA,Colorado,Grand,,"Sarvis Creek exiting Buffalo Park, ca. 17 air miles NW of Kremmling, by Forest Service Road 100 (19).",,40.24845,-106.60994,,,,,,,,,2796,,,,,9173 ft,,,Jwingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:e0381498-7141-4988-8cfc-515cd6db820d,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3821755
3043539,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,0b2a62c8-d926-45bd-aaf3-1592ee376031,KHD00002308,25025,Plantae,Magnoliophyta,,Poales,CYPERACEAE,Carex athrostachya,1199,Olney,Carex,athrostachya,,,,,,,,,,Janet L. Wingate,4999,7/30/1987,1987,7,30,211,,,"Rocky Mountain Herbarium (RM), University of Wyoming, , Condition: fair; Bract of lowest spike longer than inflorescence; 1 plant locally.","Open, sandy area.",,,,,,,,,,,,USA,Colorado,Larimer,,"Rocky Mountain National Park, Front Range, Horseshoe Park alluvial fan at mouth of Roaring River; deep gravel floodplain deposited by Lawn L. flood, 1982.",,40.404093,-105.63049,,,13N 0446500E 4472800N,,,TERRAIN NAV,,Certainty code: 1,2609,,,,,8560 FT,,,,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:0b2a62c8-d926-45bd-aaf3-1592ee376031,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3043539
4889422,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,2581b881-ed1f-4315-97e4-70ce477b97d2,KHD00057129,54795,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex aurea,1016,Nutt.,Carex,aurea,,,,,,,,,,Janet L. Wingate; John F. Gay,10216,8/14/2014,2014,7,19,200,,,,Lake shore.; Moist soil.,,,,,Carex bella (Wingate 10215); Bistorta vivipara (Wingate 10217).,Fruit,,,,,,USA,Colorado,Huerfano,,"W shore of Bear Lake, Cucharus Creek drainage, Culebra Range, San Isabel National Forest.",,37.32343,-105.14173,WGS84,,,,,,,,3209,,,,,10528 ft,,,Jwingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:2581b881-ed1f-4315-97e4-70ce477b97d2,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=4889422
